0.1,10.02,8.98,8,7,6,5,4,3,2,1.01,
0.2,10.056799999999999,8.945400000000001,7.9974,7.0004,6,5,4,3,2.0007,1.0286,
0.30000000000000004,10.106665999999999,8.902602000000002,7.989102,7.001542,6.000096,4.999992,4,3.000049,2.00279,1.054273,
0.4,10.1656842,8.858188080000001,7.9722585200000005,7.00336318,6.00054366,4.9999649999999995,4.00000063,3.00025062,2.0068781,1.0854787000000001,
0.5,10.2300671876,8.818219225600002,7.944879104200001,7.005163283,6.0017595638,4.999930583099999,4.0000019294,3.0007597771,2.0134396686000002,1.1207567606000002,
0.6,10.296394280108,8.787705895034001,7.906231521602001,7.005528956136,6.004247414255,4.999966979819999,4.000002559357999,3.0017708727379997,2.022788744359,1.1587960077200001,
0.7,10.36177769815866,8.770273806556581,7.857012470318781,7.00242305966363,6.00845818483452,5.000270459019189,4.000003835335479,3.0034986805860298,2.03507022634998,1.1984788508139301,
0.7999999999999999,10.4239547090877,8.768023628167775,7.7992970123207614,6.9934163910081795,6.014610809756184,5.001197071688667,4.000023355403625,3.0061541501792624,2.0502693002526917,1.238902569634737,
0.8999999999999999,10.481312644750696,8.781563350366012,7.736303088359561,6.97601682847498,6.022510505448861,5.003276593912648,4.000121317363656,3.0099185993964572,2.068233101466051,1.2793808424947857,
0.9999999999999999,10.532858430957747,8.810178320359787,7.672025264172605,6.948038629476406,6.031404079049437,5.007184171266812,4.000439160171634,3.014920985079702,2.0886989790403834,1.31942985852974,
1.0999999999999999,10.57814690552302,8.852096503374518,7.610799848295709,6.9079527511039345,6.039906015375238,5.013662766786849,4.001245755637001,3.021223704874725,2.1113239732727136,1.3587435915395547,
1.2,10.617182919357337,8.90480504211702,7.556862505454963,6.855166302662677,6.046017456439381,5.023399384350406,4.0029821317805645,3.0288222793505843,2.1357112313362245,1.3971624215972906,
